Country,StateName,StateCode,Year,I1279_3_sum,I1279_3_avg,I1279_4_sum,I1279_4_avg,I1279_11_sum,I1279_11_avg,I1279_5_sum,I1279_5_avg,I1279_12_sum,I1279_12_avg,I1279_6_sum,I1279_6_avg,I1279_13_sum,I1279_13_avg,I1279_7_sum,I1279_7_avg,I1279_14_sum,I1279_14_avg,I1279_8_sum,I1279_8_avg,I1279_15_sum,I1279_15_avg,I1279_9_sum,I1279_9_avg,I1279_16_sum,I1279_16_avg,I1279_10_sum,I1279_10_avg,I1279_17_sum,I1279_17_avg,I1279_18_sum,I1279_18_avg
India,Meghalaya,17,"Calendar Year (Jan - Dec), 2022",3870.0,3870.0,1551.0,1551.0,40.1,40.1,3247.0,3247.0,83.9,83.9,176.0,176.0,4.5,4.5,117.0,117.0,3.0,3.0,14.0,14.0,0.4,0.4,71.0,71.0,1.8,1.8,13.0,13.0,0.3,0.3,,
India,Assam,18,"Calendar Year (Jan - Dec), 2017",32363.0,32363.0,9836.0,9836.0,30.0,30.0,25270.0,25270.0,78.0,78.0,1137.0,1137.0,4.0,4.0,1758.0,1758.0,5.0,5.0,243.0,243.0,1.0,1.0,122.0,122.0,0.0,0.0,3833.0,3833.0,,,,
India,Assam,18,"Calendar Year (Jan - Dec), 2018",32901.0,32901.0,10913.0,10913.0,71.0,71.0,28272.0,28272.0,86.0,86.0,1281.0,1281.0,4.0,4.0,1196.0,1196.0,4.0,4.0,172.0,172.0,1.0,1.0,114.0,114.0,0.0,0.0,1866.0,1866.0,6.0,6.0,15458.0,15458.0
India,Assam,18,"Calendar Year (Jan - Dec), 2019",37212.0,37212.0,12351.0,12351.0,66.0,66.0,31621.0,31621.0,85.0,85.0,1423.0,1423.0,3.8,3.8,947.0,947.0,2.5,2.5,131.0,131.0,0.4,0.4,330.0,330.0,0.9,0.9,2760.0,2760.0,7.4,7.4,18647.0,18647.0
India,Assam,18,"Calendar Year (Jan - Dec), 2020",27270.0,27270.0,8136.0,8136.0,60.0,60.0,22908.0,22908.0,84.0,84.0,1094.0,1094.0,4.0,4.0,506.0,506.0,1.9,1.9,86.0,86.0,0.3,0.3,365.0,365.0,1.3,1.3,982.0,982.0,3.6,3.6,13568.0,13568.0
India,Assam,18,"Calendar Year (Jan - Dec), 2021",30107.0,30107.0,8200.0,8200.0,27.2,27.2,26555.0,26555.0,88.2,88.2,1296.0,1296.0,4.3,4.3,604.0,604.0,2.0,2.0,140.0,140.0,0.5,0.5,263.0,263.0,0.9,0.9,77.0,77.0,0.3,0.3,,
India,Assam,18,"Calendar Year (Jan - Dec), 2022",37536.0,37536.0,10710.0,10710.0,28.5,28.5,33686.0,33686.0,89.7,89.7,1422.0,1422.0,3.8,3.8,535.0,535.0,1.4,1.4,166.0,166.0,0.4,0.4,354.0,354.0,0.9,0.9,132.0,132.0,0.4,0.4,,
India,West Bengal,19,"Calendar Year (Jan - Dec), 2017",71190.0,71190.0,35272.0,35272.0,50.0,50.0,60628.0,60628.0,85.0,85.0,3051.0,3051.0,4.0,4.0,3113.0,3113.0,4.0,4.0,644.0,644.0,1.0,1.0,607.0,607.0,1.0,1.0,3147.0,3147.0,,,,
India,West Bengal,19,"Calendar Year (Jan - Dec), 2018",76121.0,76121.0,38362.0,38362.0,78.0,78.0,66683.0,66683.0,88.0,88.0,3561.0,3561.0,5.0,5.0,2024.0,2024.0,3.0,3.0,483.0,483.0,1.0,1.0,714.0,714.0,1.0,1.0,2656.0,2656.0,3.0,3.0,49218.0,49218.0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2019",80940.0,80940.0,39779.0,39779.0,73.0,73.0,68200.0,68200.0,84.0,84.0,4124.0,4124.0,5.1,5.1,1971.0,1971.0,2.4,2.4,409.0,409.0,0.5,0.5,850.0,850.0,1.1,1.1,5386.0,5386.0,6.7,6.7,54387.0,54387.0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2020",61117.0,61117.0,30316.0,30316.0,74.0,74.0,52040.0,52040.0,85.0,85.0,3355.0,3355.0,5.5,5.5,1114.0,1114.0,1.8,1.8,303.0,303.0,0.5,0.5,894.0,894.0,1.5,1.5,1026.0,1026.0,1.7,1.7,40724.0,40724.0
India,West Bengal,19,"Calendar Year (Jan - Dec), 2021",71417.0,71417.0,35914.0,35914.0,50.3,50.3,60528.0,60528.0,84.8,84.8,4021.0,4021.0,5.6,5.6,1323.0,1323.0,1.9,1.9,440.0,440.0,0.6,0.6,1012.0,1012.0,1.4,1.4,762.0,762.0,1.1,1.1,,
India,West Bengal,19,"Calendar Year (Jan - Dec), 2022",77500.0,77500.0,38956.0,38956.0,50.3,50.3,67533.0,67533.0,87.1,87.1,3963.0,3963.0,5.1,5.1,1551.0,1551.0,2.0,2.0,440.0,440.0,0.6,0.6,1468.0,1468.0,1.9,1.9,143.0,143.0,0.2,0.2,,
India,Jharkhand,20,"Calendar Year (Jan - Dec), 2017",31335.0,31335.0,12663.0,12663.0,40.0,40.0,24814.0,24814.0,79.0,79.0,621.0,621.0,2.0,2.0,808.0,808.0,3.0,3.0,151.0,151.0,0.0,0.0,135.0,135.0,0.0,0.0,4806.0,4806.0,,,,
India,Jharkhand,20,"Calendar Year (Jan - Dec), 2018",34138.0,34138.0,14020.0,14020.0,76.0,76.0,30544.0,30544.0,89.0,89.0,899.0,899.0,3.0,3.0,752.0,752.0,2.0,2.0,169.0,169.0,0.0,0.0,109.0,109.0,0.0,0.0,1665.0,1665.0,5.0,5.0,18456.0,18456.0
India,Jharkhand,20,"Calendar Year (Jan - Dec), 2019",40475.0,40475.0,14120.0,14120.0,61.0,61.0,33344.0,33344.0,82.0,82.0,968.0,968.0,2.4,2.4,756.0,756.0,1.9,1.9,212.0,212.0,0.5,0.5,200.0,200.0,0.5,0.5,4995.0,4995.0,12.3,12.3,23116.0,23116.0
India,Jharkhand,20,"Calendar Year (Jan - Dec), 2020",27996.0,27996.0,9268.0,9268.0,58.0,58.0,23639.0,23639.0,84.0,84.0,819.0,819.0,2.9,2.9,621.0,621.0,2.2,2.2,130.0,130.0,0.5,0.5,204.0,204.0,0.7,0.7,1206.0,1206.0,4.3,4.3,15931.0,15931.0
India,Jharkhand,20,"Calendar Year (Jan - Dec), 2021",32974.0,32974.0,11948.0,11948.0,36.2,36.2,29016.0,29016.0,88.0,88.0,1022.0,1022.0,3.1,3.1,769.0,769.0,2.3,2.3,195.0,195.0,0.6,0.6,233.0,233.0,0.7,0.7,549.0,549.0,1.7,1.7,,
India,Jharkhand,20,"Calendar Year (Jan - Dec), 2022",42290.0,42290.0,16384.0,16384.0,38.7,38.7,38580.0,38580.0,91.2,91.2,1174.0,1174.0,2.8,2.8,767.0,767.0,1.8,1.8,194.0,194.0,0.5,0.5,220.0,220.0,0.5,0.5,117.0,117.0,0.3,0.3,,
India,Odisha,21,"Calendar Year (Jan - Dec), 2017",56044.0,56044.0,18321.0,18321.0,33.0,33.0,35401.0,35401.0,63.0,63.0,2027.0,2027.0,4.0,4.0,1343.0,1343.0,2.0,2.0,203.0,203.0,0.0,0.0,102.0,102.0,0.0,0.0,16968.0,16968.0,,,,
India,Odisha,21,"Calendar Year (Jan - Dec), 2018",40102.0,40102.0,18163.0,18163.0,82.0,82.0,36063.0,36063.0,90.0,90.0,2029.0,2029.0,5.0,5.0,1040.0,1040.0,3.0,3.0,133.0,133.0,0.0,0.0,164.0,164.0,0.0,0.0,673.0,673.0,2.0,2.0,22102.0,22102.0
India,Odisha,21,"Calendar Year (Jan - Dec), 2019",44016.0,44016.0,19934.0,19934.0,79.0,79.0,38762.0,38762.0,88.0,88.0,2318.0,2318.0,5.3,5.3,869.0,869.0,2.0,2.0,136.0,136.0,0.3,0.3,330.0,330.0,0.7,0.7,1601.0,1601.0,3.6,3.6,25366.0,25366.0
India,Odisha,21,"Calendar Year (Jan - Dec), 2020",37857.0,37857.0,18183.0,18183.0,82.0,82.0,33703.0,33703.0,89.0,89.0,2167.0,2167.0,5.7,5.7,462.0,462.0,1.2,1.2,82.0,82.0,0.2,0.2,193.0,193.0,0.5,0.5,388.0,388.0,1.0,1.0,22114.0,22114.0
India,Odisha,21,"Calendar Year (Jan - Dec), 2021",44169.0,44169.0,20238.0,20238.0,45.8,45.8,39693.0,39693.0,89.9,89.9,2570.0,2570.0,5.8,5.8,416.0,416.0,0.9,0.9,67.0,67.0,0.2,0.2,205.0,205.0,0.5,0.5,312.0,312.0,0.7,0.7,,
India,Odisha,21,"Calendar Year (Jan - Dec), 2022",51283.0,51283.0,23538.0,23538.0,45.9,45.9,47054.0,47054.0,91.8,91.8,2374.0,2374.0,4.6,4.6,399.0,399.0,0.8,0.8,82.0,82.0,0.2,0.2,203.0,203.0,0.4,0.4,293.0,293.0,0.6,0.6,,
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2017",27892.0,27892.0,11243.0,11243.0,40.0,40.0,25146.0,25146.0,90.0,90.0,1181.0,1181.0,4.0,4.0,741.0,741.0,3.0,3.0,245.0,245.0,1.0,1.0,88.0,88.0,0.0,0.0,491.0,491.0,,,,
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2018",26843.0,26843.0,10338.0,10338.0,83.0,83.0,24261.0,24261.0,90.0,90.0,1102.0,1102.0,4.0,4.0,487.0,487.0,2.0,2.0,144.0,144.0,1.0,1.0,106.0,106.0,0.0,0.0,743.0,743.0,3.0,3.0,12420.0,12420.0
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2019",28864.0,28864.0,10736.0,10736.0,76.0,76.0,24779.0,24779.0,86.0,86.0,1248.0,1248.0,4.3,4.3,457.0,457.0,1.6,1.6,141.0,141.0,0.5,0.5,270.0,270.0,0.9,0.9,1969.0,1969.0,6.8,6.8,14190.0,14190.0
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2020",19998.0,19998.0,7057.0,7057.0,76.0,76.0,17467.0,17467.0,87.0,87.0,1018.0,1018.0,5.1,5.1,312.0,312.0,1.6,1.6,95.0,95.0,0.5,0.5,198.0,198.0,1.0,1.0,532.0,532.0,2.7,2.7,9289.0,9289.0
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2021",22574.0,22574.0,9107.0,9107.0,40.3,40.3,19453.0,19453.0,86.2,86.2,1313.0,1313.0,5.8,5.8,310.0,310.0,1.4,1.4,117.0,117.0,0.5,0.5,302.0,302.0,1.3,1.3,381.0,381.0,1.7,1.7,,
India,Chhattisgarh,22,"Calendar Year (Jan - Dec), 2022",25749.0,25749.0,10615.0,10615.0,41.2,41.2,22918.0,22918.0,89.0,89.0,1325.0,1325.0,5.1,5.1,363.0,363.0,1.4,1.4,104.0,104.0,0.4,0.4,297.0,297.0,1.2,1.2,132.0,132.0,0.5,0.5,,
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2017",99483.0,99483.0,36170.0,36170.0,36.0,36.0,88213.0,88213.0,89.0,89.0,2998.0,2998.0,3.0,3.0,4064.0,4064.0,4.0,4.0,857.0,857.0,1.0,1.0,399.0,399.0,0.0,0.0,2952.0,2952.0,,,,
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2018",103522.0,103522.0,32611.0,32611.0,74.0,74.0,91971.0,91971.0,89.0,89.0,3246.0,3246.0,3.0,3.0,3442.0,3442.0,3.0,3.0,665.0,665.0,1.0,1.0,341.0,341.0,0.0,0.0,3857.0,3857.0,4.0,4.0,44020.0,44020.0
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2019",127347.0,127347.0,35457.0,35457.0,62.0,62.0,106096.0,106096.0,83.0,83.0,3910.0,3910.0,3.1,3.1,4352.0,4352.0,3.4,3.4,727.0,727.0,0.6,0.6,926.0,926.0,0.7,0.7,11336.0,11336.0,8.9,8.9,56789.0,56789.0
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2020",92331.0,92331.0,25775.0,25775.0,63.0,63.0,77857.0,77857.0,84.0,84.0,3244.0,3244.0,3.5,3.5,3064.0,3064.0,3.3,3.3,509.0,509.0,0.6,0.6,929.0,929.0,1.0,1.0,3083.0,3083.0,3.3,3.3,40858.0,40858.0
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2021",102034.0,102034.0,25847.0,25847.0,25.3,25.3,86991.0,86991.0,85.3,85.3,4201.0,4201.0,4.1,4.1,3448.0,3448.0,3.4,3.4,704.0,704.0,0.7,0.7,975.0,975.0,1.0,1.0,1813.0,1813.0,1.8,1.8,,
India,Madhya Pradesh,23,"Calendar Year (Jan - Dec), 2022",120452.0,120452.0,31370.0,31370.0,26.0,26.0,106400.0,106400.0,88.3,88.3,4350.0,4350.0,3.6,3.6,3190.0,3190.0,2.6,2.6,688.0,688.0,0.6,0.6,1058.0,1058.0,0.9,0.9,422.0,422.0,0.4,0.4,,
India,Gujarat,24,"Calendar Year (Jan - Dec), 2017",75805.0,75805.0,32310.0,32310.0,43.0,43.0,64900.0,64900.0,86.0,86.0,3914.0,3914.0,5.0,5.0,2777.0,2777.0,4.0,4.0,784.0,784.0,1.0,1.0,763.0,763.0,1.0,1.0,2667.0,2667.0,,,,
India,Gujarat,24,"Calendar Year (Jan - Dec), 2018",79036.0,79036.0,30902.0,30902.0,81.0,81.0,68866.0,68866.0,87.0,87.0,3802.0,3802.0,5.0,5.0,1970.0,1970.0,2.0,2.0,590.0,590.0,1.0,1.0,678.0,678.0,1.0,1.0,3130.0,3130.0,4.0,4.0,38316.0,38316.0
India,Gujarat,24,"Calendar Year (Jan - Dec), 2019",74246.0,74246.0,30445.0,30445.0,82.0,82.0,65006.0,65006.0,88.0,88.0,3642.0,3642.0,4.9,4.9,1483.0,1483.0,2.0,2.0,578.0,578.0,0.8,0.8,1160.0,1160.0,1.6,1.6,2377.0,2377.0,3.2,3.2,37177.0,37177.0
India,Gujarat,24,"Calendar Year (Jan - Dec), 2020",57012.0,57012.0,22211.0,22211.0,89.0,89.0,50590.0,50590.0,89.0,89.0,2917.0,2917.0,5.1,5.1,793.0,793.0,1.4,1.4,377.0,377.0,0.7,0.7,814.0,814.0,1.4,1.4,114.0,114.0,0.2,0.2,24951.0,24951.0
India,Gujarat,24,"Calendar Year (Jan - Dec), 2021",74625.0,74625.0,28940.0,28940.0,38.8,38.8,66354.0,66354.0,88.9,88.9,4082.0,4082.0,5.5,5.5,949.0,949.0,1.3,1.3,462.0,462.0,0.6,0.6,1045.0,1045.0,1.4,1.4,194.0,194.0,0.3,0.3,,
India,Gujarat,24,"Calendar Year (Jan - Dec), 2022",83309.0,83309.0,31478.0,31478.0,37.8,37.8,74658.0,74658.0,89.6,89.6,3949.0,3949.0,4.7,4.7,974.0,974.0,1.2,1.2,522.0,522.0,0.6,0.6,1222.0,1222.0,1.5,1.5,67.0,67.0,0.1,0.1,,
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2017",96587.0,96587.0,35432.0,35432.0,37.0,37.0,80127.0,80127.0,83.0,83.0,3868.0,3868.0,4.0,4.0,3519.0,3519.0,4.0,4.0,551.0,551.0,1.0,1.0,1215.0,1215.0,1.0,1.0,7307.0,7307.0,,,,
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2018",111409.0,111409.0,37019.0,37019.0,72.0,72.0,93091.0,93091.0,84.0,84.0,4499.0,4499.0,4.0,4.0,3778.0,3778.0,3.0,3.0,614.0,614.0,1.0,1.0,1208.0,1208.0,1.0,1.0,8219.0,8219.0,7.0,7.0,51729.0,51729.0
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2019",119739.0,119739.0,39133.0,39133.0,69.0,69.0,100671.0,100671.0,84.0,84.0,5170.0,5170.0,4.3,4.3,3457.0,3457.0,2.9,2.9,593.0,593.0,0.5,0.5,2125.0,2125.0,1.8,1.8,7723.0,7723.0,6.4,6.4,57096.0,57096.0
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2020",81822.0,81822.0,26234.0,26234.0,70.0,70.0,68847.0,68847.0,84.0,84.0,3803.0,3803.0,4.6,4.6,1518.0,1518.0,1.9,1.9,354.0,354.0,0.4,0.4,2245.0,2245.0,2.7,2.7,468.0,468.0,0.6,0.6,37501.0,37501.0
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2021",99145.0,99145.0,30222.0,30222.0,30.5,30.5,84975.0,84975.0,85.7,85.7,4384.0,4384.0,4.4,4.4,1653.0,1653.0,1.7,1.7,518.0,518.0,0.5,0.5,3152.0,3152.0,3.2,3.2,293.0,293.0,0.3,0.3,,
India,Maharashtra,27,"Calendar Year (Jan - Dec), 2022",124288.0,124288.0,35727.0,35727.0,28.7,28.7,108033.0,108033.0,86.9,86.9,5125.0,5125.0,4.1,4.1,1805.0,1805.0,1.5,1.5,545.0,545.0,0.4,0.4,3654.0,3654.0,2.9,2.9,317.0,317.0,0.3,0.3,,
India,Andhra Pradesh,28,"Calendar Year (Jan - Dec), 2017",53141.0,53141.0,26468.0,26468.0,50.0,50.0,48932.0,48932.0,92.0,92.0,2020.0,2020.0,4.0,4.0,1128.0,1128.0,2.0,2.0,395.0,395.0,1.0,1.0,277.0,277.0,1.0,1.0,389.0,389.0,,,,
India,Andhra Pradesh,28,"Calendar Year (Jan - Dec), 2018",55544.0,55544.0,23920.0,23920.0,73.0,73.0,50218.0,50218.0,90.0,90.0,2709.0,2709.0,5.0,5.0,962.0,962.0,2.0,2.0,265.0,265.0,0.0,0.0,562.0,562.0,1.0,1.0,828.0,828.0,1.0,1.0,32776.0,32776.0
India,Andhra Pradesh,28,"Calendar Year (Jan - Dec), 2019",62768.0,62768.0,31641.0,31641.0,76.0,76.0,56184.0,56184.0,90.0,90.0,2705.0,2705.0,4.3,4.3,761.0,761.0,1.2,1.2,191.0,191.0,0.3,0.3,1051.0,1051.0,1.7,1.7,1876.0,1876.0,3.0,3.0,41467.0,41467.0
India,Andhra Pradesh,28,"Calendar Year (Jan - Dec), 2020",38948.0,38948.0,18710.0,18710.0,80.0,80.0,34599.0,34599.0,89.0,89.0,1868.0,1868.0,4.8,4.8,279.0,279.0,0.7,0.7,72.0,72.0,0.2,0.2,669.0,669.0,1.7,1.7,508.0,508.0,1.3,1.3,23336.0,23336.0
India,Andhra Pradesh,28,"Calendar Year (Jan - Dec), 2021",52418.0,52418.0,27404.0,27404.0,52.3,52.3,48108.0,48108.0,91.8,91.8,1692.0,1692.0,3.2,3.2,112.0,112.0,0.2,0.2,125.0,125.0,0.2,0.2,1047.0,1047.0,2.0,2.0,72.0,72.0,0.1,0.1,,
India,Andhra Pradesh,28,"Calendar Year (Jan - Dec), 2022",55915.0,55915.0,28917.0,28917.0,51.7,51.7,52422.0,52422.0,93.8,93.8,1161.0,1161.0,2.1,2.1,42.0,42.0,0.1,0.1,94.0,94.0,0.2,0.2,1068.0,1068.0,1.9,1.9,22.0,22.0,0.0,0.0,,
India,Karnataka,29,"Calendar Year (Jan - Dec), 2017",51203.0,51203.0,23977.0,23977.0,47.0,47.0,42458.0,42458.0,83.0,83.0,2885.0,2885.0,6.0,6.0,2675.0,2675.0,5.0,5.0,507.0,507.0,1.0,1.0,328.0,328.0,1.0,1.0,2350.0,2350.0,,,,
India,Karnataka,29,"Calendar Year (Jan - Dec), 2018",55381.0,55381.0,24333.0,24333.0,72.0,72.0,45796.0,45796.0,83.0,83.0,3558.0,3558.0,6.0,6.0,2376.0,2376.0,4.0,4.0,351.0,351.0,1.0,1.0,497.0,497.0,1.0,1.0,2803.0,2803.0,5.0,5.0,33931.0,33931.0
India,Karnataka,29,"Calendar Year (Jan - Dec), 2019",60645.0,60645.0,25759.0,25759.0,71.0,71.0,49431.0,49431.0,82.0,82.0,4164.0,4164.0,6.9,6.9,2112.0,2112.0,3.5,3.5,395.0,395.0,0.7,0.7,1149.0,1149.0,1.9,1.9,3394.0,3394.0,5.6,5.6,36418.0,36418.0
India,Karnataka,29,"Calendar Year (Jan - Dec), 2020",42540.0,42540.0,18742.0,18742.0,74.0,74.0,34695.0,34695.0,82.0,82.0,3336.0,3336.0,7.8,7.8,1009.0,1009.0,2.4,2.4,219.0,219.0,0.5,0.5,1125.0,1125.0,2.6,2.6,370.0,370.0,0.9,0.9,25365.0,25365.0
India,Karnataka,29,"Calendar Year (Jan - Dec), 2021",50259.0,50259.0,23248.0,23248.0,46.3,46.3,41575.0,41575.0,82.7,82.7,4003.0,4003.0,8.0,8.0,1284.0,1284.0,2.6,2.6,251.0,251.0,0.5,0.5,1227.0,1227.0,2.4,2.4,154.0,154.0,0.3,0.3,,
India,Karnataka,29,"Calendar Year (Jan - Dec), 2022",57296.0,57296.0,27139.0,27139.0,47.4,47.4,48408.0,48408.0,84.5,84.5,4154.0,4154.0,7.3,7.3,1282.0,1282.0,2.2,2.2,226.0,226.0,0.4,0.4,1508.0,1508.0,2.6,2.6,20.0,20.0,0.0,0.0,,
India,Goa,30,"Calendar Year (Jan - Dec), 2017",1181.0,1181.0,440.0,440.0,37.0,37.0,1058.0,1058.0,90.0,90.0,32.0,32.0,3.0,3.0,37.0,37.0,3.0,3.0,12.0,12.0,1.0,1.0,14.0,14.0,1.0,1.0,28.0,28.0,,,,
India,Goa,30,"Calendar Year (Jan - Dec), 2018",1534.0,1534.0,472.0,472.0,53.0,53.0,1252.0,1252.0,82.0,82.0,62.0,62.0,4.0,4.0,48.0,48.0,3.0,3.0,13.0,13.0,1.0,1.0,17.0,17.0,1.0,1.0,142.0,142.0,9.0,9.0,896.0,896.0
India,Goa,30,"Calendar Year (Jan - Dec), 2019",1625.0,1625.0,497.0,497.0,51.0,51.0,1315.0,1315.0,81.0,81.0,58.0,58.0,3.6,3.6,55.0,55.0,3.4,3.4,10.0,10.0,0.6,0.6,26.0,26.0,1.6,1.6,161.0,161.0,9.9,9.9,967.0,967.0
India,Goa,30,"Calendar Year (Jan - Dec), 2020",1167.0,1167.0,306.0,306.0,44.0,44.0,972.0,972.0,83.0,83.0,75.0,75.0,6.4,6.4,30.0,30.0,2.6,2.6,5.0,5.0,0.4,0.4,24.0,24.0,2.1,2.1,4.0,4.0,0.3,0.3,688.0,688.0
India,Goa,30,"Calendar Year (Jan - Dec), 2021",1426.0,1426.0,395.0,395.0,27.7,27.7,1111.0,1111.0,77.9,77.9,141.0,141.0,9.9,9.9,45.0,45.0,3.2,3.2,9.0,9.0,0.6,0.6,36.0,36.0,2.5,2.5,1.0,1.0,0.1,0.1,,
India,Goa,30,"Calendar Year (Jan - Dec), 2022",1271.0,1271.0,380.0,380.0,29.9,29.9,938.0,938.0,73.8,73.8,136.0,136.0,10.7,10.7,52.0,52.0,4.1,4.1,14.0,14.0,1.1,1.1,56.0,56.0,4.4,4.4,2.0,2.0,0.2,0.2,,
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2017",50.0,50.0,28.0,28.0,56.0,56.0,47.0,47.0,94.0,94.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2018",18.0,18.0,5.0,5.0,56.0,56.0,18.0,18.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2019",22.0,22.0,7.0,7.0,58.0,58.0,14.0,14.0,64.0,64.0,2.0,2.0,9.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,27.3,27.3,12.0,12.0
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2020",16.0,16.0,9.0,9.0,113.0,113.0,15.0,15.0,94.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.3,6.3,8.0,8.0
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2021",18.0,18.0,8.0,8.0,44.4,44.4,16.0,16.0,88.9,88.9,1.0,1.0,5.6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.6,5.6,,
India,Lakshadweep,31,"Calendar Year (Jan - Dec), 2022",21.0,21.0,15.0,15.0,71.4,71.4,21.0,21.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
India,Kerala,32,"Calendar Year (Jan - Dec), 2017",15626.0,15626.0,7370.0,7370.0,47.0,47.0,13881.0,13881.0,89.0,89.0,581.0,581.0,4.0,4.0,411.0,411.0,3.0,3.0,153.0,153.0,1.0,1.0,116.0,116.0,1.0,1.0,484.0,484.0,,,,
India,Kerala,32,"Calendar Year (Jan - Dec), 2018",19591.0,19591.0,9111.0,9111.0,83.0,83.0,17533.0,17533.0,89.0,89.0,939.0,939.0,5.0,5.0,381.0,381.0,2.0,2.0,181.0,181.0,1.0,1.0,145.0,145.0,1.0,1.0,412.0,412.0,2.0,2.0,10932.0,10932.0
India,Kerala,32,"Calendar Year (Jan - Dec), 2019",20233.0,20233.0,9191.0,9191.0,76.0,76.0,16951.0,16951.0,84.0,84.0,1454.0,1454.0,7.2,7.2,349.0,349.0,1.7,1.7,145.0,145.0,0.7,0.7,180.0,180.0,0.9,0.9,1154.0,1154.0,5.7,5.7,12052.0,12052.0
India,Kerala,32,"Calendar Year (Jan - Dec), 2020",16379.0,16379.0,6911.0,6911.0,71.0,71.0,13458.0,13458.0,82.0,82.0,1282.0,1282.0,7.8,7.8,269.0,269.0,1.6,1.6,99.0,99.0,0.6,0.6,161.0,161.0,1.0,1.0,537.0,537.0,3.3,3.3,9686.0,9686.0
India,Kerala,32,"Calendar Year (Jan - Dec), 2021",17505.0,17505.0,7344.0,7344.0,42.0,42.0,14228.0,14228.0,81.3,81.3,1366.0,1366.0,7.8,7.8,357.0,357.0,2.0,2.0,113.0,113.0,0.6,0.6,207.0,207.0,1.2,1.2,485.0,485.0,2.8,2.8,,
India,Kerala,32,"Calendar Year (Jan - Dec), 2022",18808.0,18808.0,8420.0,8420.0,44.8,44.8,15734.0,15734.0,83.7,83.7,1566.0,1566.0,8.3,8.3,431.0,431.0,2.3,2.3,110.0,110.0,0.6,0.6,274.0,274.0,1.5,1.5,52.0,52.0,0.3,0.3,,
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2017",65551.0,65551.0,33061.0,33061.0,50.0,50.0,55441.0,55441.0,85.0,85.0,2740.0,2740.0,4.0,4.0,2882.0,2882.0,4.0,4.0,526.0,526.0,1.0,1.0,295.0,295.0,0.0,0.0,3667.0,3667.0,,,,
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2018",63926.0,63926.0,31934.0,31934.0,77.0,77.0,55460.0,55460.0,87.0,87.0,3020.0,3020.0,5.0,5.0,2072.0,2072.0,3.0,3.0,322.0,322.0,1.0,1.0,793.0,793.0,1.0,1.0,2259.0,2259.0,4.0,4.0,41433.0,41433.0
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2019",71438.0,71438.0,35134.0,35134.0,75.0,75.0,60433.0,60433.0,85.0,85.0,3931.0,3931.0,5.5,5.5,1920.0,1920.0,2.7,2.7,345.0,345.0,0.5,0.5,1649.0,1649.0,2.3,2.3,3160.0,3160.0,4.4,4.4,47106.0,47106.0
India,Tamil Nadu,33,"Calendar Year (Jan - Dec), 2020",46848.0,46848.0,22844.0,22844.0,75.0,75.0,39059.0,39059.0,83.0,83.0,2916.0,2916.0,6.2,6.2,905.0,905.0,1.9,1.9,188.0,188.0,0.4,0.4,1510.0,1510.0,3.2,3.2,535.0,535.0,1.1,1.1,30295.0,30295.0
